2019-11-08 20:38:56,400 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0470@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99884 failed for API null 
2019-11-08 20:38:57,200 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99897 failed for API null 
2019-11-08 20:38:57,201 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99896 failed for API null 
2019-11-08 20:38:57,201 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99891 failed for API null 
2019-11-08 20:38:57,202 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85643 failed for API null 
2019-11-08 20:38:57,202 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114162 failed for API null 
2019-11-08 20:38:57,203 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114161 failed for API null 
2019-11-08 20:38:57,203 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114159 failed for API null 
2019-11-08 20:38:57,204 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85642 failed for API null 
2019-11-08 20:38:57,205 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85638 failed for API null 
2019-11-08 20:38:57,205 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-3-14271 failed for API null 
2019-11-08 20:38:57,206 | ERROR | tp1988699020-424 | uteClaimInformationPointProvider | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0484@amdocs.com |  |  |  | 331 - com.amdocs.sso.keycloak-adapter-custom - 4.8.3.Final-redhat-00001 | No response received from direct-vm:accountSegmentLookup
2019-11-08 20:39:02,907 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42824 failed for API null 
2019-11-08 20:39:02,908 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42822 failed for API null 
2019-11-08 20:39:02,909 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99904 failed for API null 
2019-11-08 20:39:02,909 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99903 failed for API null 
2019-11-08 20:39:02,910 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99898 failed for API null 
2019-11-08 20:39:02,910 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85649 failed for API null 
2019-11-08 20:39:02,911 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114170 failed for API null 
2019-11-08 20:39:02,911 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114169 failed for API null 
2019-11-08 20:39:02,912 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114167 failed for API null 
2019-11-08 20:39:02,912 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85648 failed for API null 
2019-11-08 20:39:02,913 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85644 failed for API null 
2019-11-08 20:39:02,913 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-3-14272 failed for API null 
2019-11-08 20:39:02,914 | ERROR | tp1988699020-428 | uteClaimInformationPointProvider | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0483@amdocs.com |  |  |  | 331 - com.amdocs.sso.keycloak-adapter-custom - 4.8.3.Final-redhat-00001 | No response received from direct-vm:accountSegmentLookup
2019-11-08 20:39:03,461 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42827 failed for API null 
2019-11-08 20:39:03,463 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42825 failed for API null 
2019-11-08 20:39:03,464 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99911 failed for API null 
2019-11-08 20:39:03,465 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99910 failed for API null 
2019-11-08 20:39:03,466 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99905 failed for API null 
2019-11-08 20:39:03,467 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85655 failed for API null 
2019-11-08 20:39:03,468 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114178 failed for API null 
2019-11-08 20:39:03,469 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114177 failed for API null 
2019-11-08 20:39:03,471 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114175 failed for API null 
2019-11-08 20:39:03,472 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85654 failed for API null 
2019-11-08 20:39:03,473 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85650 failed for API null 
2019-11-08 20:39:03,474 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-3-14273 failed for API null 
2019-11-08 20:39:03,475 | ERROR | tp1988699020-424 | uteClaimInformationPointProvider | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0497@amdocs.com |  |  |  | 331 - com.amdocs.sso.keycloak-adapter-custom - 4.8.3.Final-redhat-00001 | No response received from direct-vm:accountSegmentLookup
2019-11-08 20:39:04,102 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42830 failed for API null 
2019-11-08 20:39:04,103 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42828 failed for API null 
2019-11-08 20:39:04,104 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99918 failed for API null 
2019-11-08 20:39:04,105 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99917 failed for API null 
2019-11-08 20:39:04,106 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99912 failed for API null 
2019-11-08 20:39:04,107 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85661 failed for API null 
2019-11-08 20:39:04,108 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114186 failed for API null 
2019-11-08 20:39:04,108 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114185 failed for API null 
2019-11-08 20:39:04,109 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114183 failed for API null 
2019-11-08 20:39:04,110 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85660 failed for API null 
2019-11-08 20:39:04,111 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85656 failed for API null 
2019-11-08 20:39:04,111 | ERROR | tp1988699020-970 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-3-14274 failed for API null 
2019-11-08 20:39:04,112 | ERROR | tp1988699020-970 | uteClaimInformationPointProvider | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0485@amdocs.com |  |  |  | 331 - com.amdocs.sso.keycloak-adapter-custom - 4.8.3.Final-redhat-00001 | No response received from direct-vm:accountSegmentLookup
2019-11-08 20:39:06,404 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42833 failed for API null 
2019-11-08 20:39:06,405 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42831 failed for API null 
2019-11-08 20:39:06,406 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99925 failed for API null 
2019-11-08 20:39:06,407 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99924 failed for API null 
2019-11-08 20:39:06,407 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99919 failed for API null 
2019-11-08 20:39:06,408 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85667 failed for API null 
2019-11-08 20:39:06,409 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114194 failed for API null 
2019-11-08 20:39:06,409 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114193 failed for API null 
2019-11-08 20:39:06,410 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114191 failed for API null 
2019-11-08 20:39:06,410 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85666 failed for API null 
2019-11-08 20:39:06,411 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85662 failed for API null 
2019-11-08 20:39:06,411 | ERROR | tp1988699020-424 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-3-14275 failed for API null 
2019-11-08 20:39:06,412 | ERROR | tp1988699020-424 | uteClaimInformationPointProvider | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0496@amdocs.com |  |  |  | 331 - com.amdocs.sso.keycloak-adapter-custom - 4.8.3.Final-redhat-00001 | No response received from direct-vm:accountSegmentLookup
2019-11-08 20:39:06,637 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42836 failed for API null 
2019-11-08 20:39:06,638 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-13-42834 failed for API null 
2019-11-08 20:39:06,639 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99932 failed for API null 
2019-11-08 20:39:06,640 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99931 failed for API null 
2019-11-08 20:39:06,640 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-9-99926 failed for API null 
2019-11-08 20:39:06,641 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-1-85673 failed for API null 
2019-11-08 20:39:06,641 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114202 failed for API null 
2019-11-08 20:39:06,642 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114201 failed for API null 
2019-11-08 20:39:06,642 | ERROR | tp1988699020-428 | RouteEventNotifier               | v1-documents-retrieveDocumentByFilter |  | Txid :  |  |  | nfttestpet0472@amdocs.com |  |  |  | 361 - bil-core - 1.0.0.SNAPSHOT | Exchange ID-esb-document-667d6657c9-bggkh-35548-1573024136869-0-114199 failed for API null 
